month;GPR;GPRT;GPRA;GPRH;GPRHT;GPRHA;SHARE_GPR;N10;SHARE_GPRH;N3H;GPRH_NOEW;GPR_NOEW;GPRH_AND;GPR_AND;GPRH_BASIC;GPR_BASIC;SHAREH_CAT_1;SHAREH_CAT_2;SHAREH_CAT_3;SHAREH_CAT_4;SHAREH_CAT_5;SHAREH_CAT_6;SHAREH_CAT_7;SHAREH_CAT_8;GPRC_ARG;GPRC_AUS;GPRC_BEL;GPRC_BRA;GPRC_CAN;GPRC_CHE;GPRC_CHL;GPRC_CHN;GPRC_COL;GPRC_DEU;GPRC_DNK;GPRC_EGY;GPRC_ESP;GPRC_FIN;GPRC_FRA;GPRC_GBR;GPRC_HKG;GPRC_HUN;GPRC_IDN;GPRC_IND;GPRC_ISR;GPRC_ITA;GPRC_JPN;GPRC_KOR;GPRC_MEX;GPRC_MYS;GPRC_NLD;GPRC_NOR;GPRC_PER;GPRC_PHL;GPRC_POL;GPRC_PRT;GPRC_RUS;GPRC_SAU;GPRC_SWE;GPRC_THA;GPRC_TUN;GPRC_TUR;GPRC_TWN;GPRC_UKR;GPRC_USA;GPRC_VEN;GPRC_VNM;GPRC_ZAF;GPRHC_ARG;GPRHC_AUS;GPRHC_BEL;GPRHC_BRA;GPRHC_CAN;GPRHC_CHE;GPRHC_CHL;GPRHC_CHN;GPRHC_COL;GPRHC_DEU;GPRHC_DNK;GPRHC_EGY;GPRHC_ESP;GPRHC_FIN;GPRHC_FRA;GPRHC_GBR;GPRHC_HKG;GPRHC_HUN;GPRHC_IDN;GPRHC_IND;GPRHC_ISR;GPRHC_ITA;GPRHC_JPN;GPRHC_KOR;GPRHC_MEX;GPRHC_MYS;GPRHC_NLD;GPRHC_NOR;GPRHC_PER;GPRHC_PHL;GPRHC_POL;GPRHC_PRT;GPRHC_RUS;GPRHC_SAU;GPRHC_SWE;GPRHC_THA;GPRHC_TUN;GPRHC_TUR;GPRHC_TWN;GPRHC_UKR;GPRHC_USA;GPRHC_VEN;GPRHC_VNM;GPRHC_ZAF;var_name;var_label
01.04.1903;;;;33.48;27.05;38.29;;;1.21;6954;41.87;;65.91;;35.50;;0.14;0.07;0.29;0.00;0.00;0.40;0.37;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.01;0.06;0.00;0.01;0.03;0.01;0.14;0.01;0.24;0.03;0.00;0.10;0.01;0.24;0.33;0.00;0.07;0.00;0.06;0.00;0.20;0.09;0.01;0.01;0.00;0.14;0.00;0.00;0.13;0.00;0.01;0.26;0.00;0.00;0.04;0.00;0.14;0.00;0.00;1.09;0.04;0.00;0.01;GPRC_FRA;Country GPR: Percent of articles (France)
01.05.1903;;;;40.75;39.51;37.57;;;1.47;7482;40.26;;68.08;;33.86;;0.29;0.05;0.40;0.00;0.00;0.43;0.35;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.03;0.00;0.03;0.03;0.01;0.21;0.05;0.21;0.00;0.00;0.12;0.00;0.25;0.45;0.00;0.04;0.00;0.05;0.03;0.24;0.12;0.01;0.04;0.00;0.04;0.00;0.00;0.15;0.03;0.01;0.28;0.00;0.01;0.17;0.01;0.32;0.00;0.00;1.20;0.03;0.00;0.04;GPRC_GBR;Country GPR: Percent of articles (United Kingdom)
01.06.1903;;;;33.46;32.81;32.16;;;1.21;7208;38.20;;65.11;;28.84;;0.25;0.17;0.25;0.00;0.00;0.37;0.28;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.01;0.01;0.01;0.04;0.06;0.00;0.08;0.12;0.10;0.01;0.00;0.15;0.01;0.22;0.32;0.00;0.00;0.00;0.06;0.00;0.17;0.06;0.04;0.04;0.00;0.06;0.04;0.03;0.04;0.00;0.01;0.19;0.00;0.01;0.07;0.00;0.18;0.00;0.00;1.00;0.06;0.00;0.03;GPRC_HKG;Country GPR: Percent of articles (Hong Kong)
01.07.1903;;;;35.46;33.25;36.75;;;1.28;7113;37.29;;67.41;;29.68;;0.27;0.06;0.31;0.00;0.00;0.49;0.24;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.00;0.03;0.01;0.03;0.00;0.01;0.20;0.04;0.13;0.06;0.00;0.08;0.01;0.11;0.41;0.00;0.00;0.00;0.13;0.00;0.06;0.27;0.08;0.07;0.00;0.01;0.06;0.01;0.08;0.00;0.01;0.38;0.00;0.03;0.07;0.00;0.08;0.00;0.00;1.14;0.08;0.00;0.01;GPRC_HUN;Country GPR: Percent of articles (Hungary)
01.08.1903;;;;63.50;58.32;67.38;;;2.29;7465;58.70;;79.16;;50.04;;0.29;0.32;0.47;0.00;0.00;0.70;0.71;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.01;0.04;0.01;0.09;0.01;0.00;0.09;0.31;0.28;0.01;0.01;0.11;0.00;0.24;0.67;0.00;0.12;0.00;0.08;0.00;0.19;0.08;0.01;0.09;0.00;0.01;0.00;0.01;0.07;0.01;0.01;0.68;0.00;0.01;0.09;0.03;0.87;0.00;0.00;1.97;0.01;0.00;0.04;GPRC_IDN;Country GPR: Percent of articles (Indonesia)
01.09.1903;;;;65.84;76.60;62.47;;;2.38;6947;58.51;;85.86;;43.95;;0.59;0.17;0.85;0.00;0.00;0.94;0.35;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0.03;0.06;0.01;0.16;0.01;0.00;0.03;0.20;0.65;0.01;0.00;0.10;0.01;0.52;0.96;0.00;0.22;0.00;0.13;0.01;0.19;0.04;0.00;0.01;0.00;0.01;0.01;0.00;0.07;0.01;0.01;0.63;0.00;0.01;0.16;0.00;1.17;0.00;0.00;2.13;0.01;0.00;0.10;GPRC_IND;Country GPR: Percent of articles (India)
01.10.1903;;;;49.20;62.84;37.51;;;1.77;7099;53.20;;66.99;;52.16;;0.70;0.11;0.46;0.00;0.00;0.54;0.23;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.04;0.03;0.00;0.03;0.03;0.03;0.38;0.14;0.37;0.00;0.03;0.13;0.00;0.41;0.75;0.00;0.07;0.00;0.10;0.00;0.17;0.65;0.32;0.01;0.00;0.01;0.01;0.01;0.06;0.04;0.01;0.79;0.00;0.00;0.10;0.00;0.24;0.03;0.00;1.56;0.07;0.00;0.04;GPRC_ISR;Country GPR: Percent of articles (Israel)
01.11.1903;;;;67.45;71.28;62.70;;;2.43;7315;56.16;;87.12;;42.18;;0.57;0.33;0.55;0.00;0.00;0.86;0.45;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;0.00;0.05;0.05;0.07;0.00;0.04;0.23;0.71;0.45;0.03;0.03;0.23;0.04;0.52;0.59;0.00;0.05;0.00;0.16;0.00;0.27;0.29;0.11;0.11;0.00;0.01;0.00;0.05;0.18;0.01;0.01;0.52;0.00;0.00;0.18;0.00;0.15;0.00;0.00;2.21;0.14;0.01;0.03;GPRC_ITA;Country GPR: Percent of articles (Italy)
01.12.1903;;;;65.46;69.58;61.03;;;2.36;7030;57.41;;87.08;;51.75;;0.61;0.36;0.41;0.00;0.01;0.95;0.30;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06;0.01;0.00;0.03;0.01;0.01;0.04;0.37;0.61;0.47;0.01;0.07;0.18;0.01;0.68;0.78;0.00;0.01;0.01;0.18;0.01;0.24;0.68;0.28;0.11;0.00;0.04;0.00;0.01;0.09;0.00;0.00;0.80;0.00;0.01;0.16;0.01;0.09;0.03;0.00;2.19;0.06;0.01;0.09;GPRC_JPN;Country GPR: Percent of articles (Japan)
01.01.1904;;;;91.98;109.63;82.17;;;3.32;6962;87.99;;97.28;;88.18;;1.57;0.06;0.49;0.00;0.00;1.41;0.32;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.20;0.07;0.03;0.00;0.14;0.01;0.06;0.75;0.47;0.43;0.03;0.20;0.11;0.00;0.73;1.41;0.01;0.01;0.00;0.32;0.01;0.29;1.59;0.56;0.14;0.00;0.10;0.00;0.00;0.19;0.00;0.01;1.58;0.00;0.00;0.24;0.01;0.14;0.04;0.00;3.03;0.01;0.00;0.04;GPRC_KOR;Country GPR: Percent of articles (South Korea)
01.02.1904;;;;140.37;137.76;149.37;;;5.06;6438;110.38;;136.90;;104.44;;1.16;0.17;1.32;0.00;0.00;2.50;0.61;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0.03;0.00;0.00;0.19;0.02;0.05;1.41;0.11;1.04;0.14;0.14;0.28;0.05;1.52;2.19;0.00;0.03;0.02;0.19;0.02;0.34;3.39;1.12;0.05;0.00;0.09;0.03;0.03;0.23;0.06;0.02;3.51;0.00;0.08;0.36;0.00;0.50;0.02;0.00;4.43;0.06;0.06;0.11;GPRC_MEX;Country GPR: Percent of articles (Mexico)
01.03.1904;;;;93.34;77.68;111.68;;;3.37;6712;76.67;;112.25;;64.85;;0.55;0.03;0.94;0.00;0.00;1.56;0.70;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0.04;0.03;0.01;0.04;0.01;0.03;1.03;0.01;0.63;0.07;0.10;0.03;0.03;1.01;1.42;0.00;0.03;0.00;0.16;0.01;0.21;2.25;0.69;0.07;0.00;0.06;0.07;0.03;0.16;0.07;0.00;2.38;0.00;0.07;0.19;0.00;0.16;0.00;0.00;2.79;0.04;0.00;0.10;GPRC_MYS;Country GPR: Percent of articles (Malaysia)
01.04.1904;;;;59.16;51.25;66.43;;;2.13;6607;61.31;;87.43;;53.59;;0.30;0.08;0.59;0.00;0.00;0.92;0.48;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0.02;0.05;0.00;0.03;0.02;0.02;0.51;0.05;0.45;0.05;0.05;0.11;0.02;0.67;0.85;0.00;0.05;0.00;0.24;0.00;0.23;1.27;0.44;0.03;0.00;0.05;0.03;0.03;0.08;0.03;0.03;1.29;0.00;0.02;0.11;0.02;0.05;0.00;0.00;1.85;0.02;0.00;0.02;GPRC_NLD;Country GPR: Percent of articles (Netherlands)
01.05.1904;;;;84.39;57.19;109.31;;;3.04;6767;71.15;;102.06;;62.40;;0.40;0.04;0.68;0.00;0.00;1.23;1.09;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.01;0.01;0.07;0.01;0.00;0.01;0.96;0.00;0.37;0.03;0.03;0.12;0.04;0.61;0.87;0.01;0.01;0.00;0.15;0.00;0.24;1.86;0.35;0.03;0.00;0.09;0.01;0.07;0.03;0.09;0.03;1.95;0.00;0.01;0.15;0.00;0.09;0.04;0.00;2.57;0.03;0.00;0.01;GPRC_NOR;Country GPR: Percent of articles (Norway)
01.06.1904;;;;66.13;52.12;75.14;;;2.39;6497;59.68;;90.36;;48.50;;0.42;0.03;0.52;0.00;0.00;0.85;0.75;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.03;0.02;0.00;0.51;0.00;0.22;0.03;0.06;0.09;0.03;0.57;0.95;0.00;0.02;0.00;0.09;0.00;0.23;1.43;0.17;0.08;0.00;0.02;0.03;0.03;0.09;0.05;0.03;1.54;0.00;0.03;0.06;0.00;0.09;0.03;0.00;2.08;0.02;0.00;0.02;GPRC_PER;Country GPR: Percent of articles (Peru)
01.07.1904;;;;72.77;61.88;79.62;;;2.63;7123;63.95;;99.93;;73.42;;0.79;0.07;0.32;0.00;0.00;0.69;0.94;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0.07;0.00;0.00;0.04;0.00;0.03;0.49;0.01;0.41;0.04;0.11;0.08;0.06;0.34;1.14;0.00;0.00;0.03;0.22;0.00;0.07;1.57;0.15;0.06;0.00;0.08;0.03;0.01;0.08;0.07;0.01;1.60;0.00;0.01;0.13;0.00;0.14;0.04;0.00;2.13;0.01;0.04;0.07;GPRC_PHL;Country GPR: Percent of articles (Philippines)
01.08.1904;;;;84.45;63.68;105.47;;;3.05;6499;71.86;;111.22;;73.97;;0.58;0.08;0.54;0.00;0.02;1.08;1.14;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.14;0.00;0.03;0.06;0.03;0.03;0.03;0.72;0.03;0.74;0.06;0.03;0.06;0.02;0.57;1.31;0.00;0.00;0.00;0.12;0.02;0.12;1.80;0.17;0.02;0.00;0.06;0.00;0.00;0.06;0.02;0.05;1.97;0.00;0.00;0.11;0.00;0.22;0.03;0.00;2.69;0.03;0.05;0.02;GPRC_POL;Country GPR: Percent of articles (Poland)
01.09.1904;;;;70.82;56.64;81.10;;;2.55;6263;72.27;;104.26;;58.61;;0.45;0.03;0.59;0.00;0.00;0.81;0.91;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;0.02;0.05;0.02;0.05;0.02;0.00;0.54;0.08;0.38;0.02;0.06;0.18;0.05;0.46;0.77;0.00;0.00;0.00;0.10;0.00;0.18;1.20;0.05;0.06;0.00;0.05;0.02;0.02;0.08;0.05;0.00;1.37;0.00;0.05;0.10;0.02;0.13;0.03;0.00;2.22;0.02;0.00;0.05;GPRC_PRT;Country GPR: Percent of articles (Portugal)
01.10.1904;;;;61.03;57.96;57.61;;;2.20;6677;67.79;;98.50;;59.84;;0.61;0.09;0.42;0.00;0.00;0.64;0.54;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.03;0.04;0.00;0.04;0.03;0.01;0.33;0.10;0.30;0.01;0.03;0.13;0.00;0.34;0.76;0.00;0.00;0.00;0.04;0.00;0.13;1.21;0.06;0.04;0.00;0.04;0.03;0.00;0.07;0.04;0.03;1.33;0.00;0.01;0.07;0.00;0.06;0.00;0.00;1.92;0.04;0.00;0.01;GPRC_RUS;Country GPR: Percent of articles (Russia)
01.11.1904;;;;49.91;47.03;50.62;;;1.80;5943;57.24;;78.18;;50.83;;0.45;0.03;0.39;0.00;0.00;0.59;0.45;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.03;0.02;0.00;0.02;0.02;0.00;0.22;0.02;0.37;0.05;0.07;0.10;0.00;0.35;0.72;0.00;0.02;0.00;0.08;0.00;0.07;0.71;0.02;0.12;0.00;0.03;0.00;0.02;0.10;0.15;0.02;0.91;0.00;0.02;0.15;0.00;0.05;0.03;0.00;1.45;0.00;0.00;0.00;GPRC_SAU;Country GPR: Percent of articles (Saudi Arabia)
01.12.1904;;;;45.96;41.59;46.72;;;1.66;6333;43.47;;69.77;;42.57;;0.28;0.11;0.41;0.00;0.02;0.54;0.41;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.02;0.05;0.02;0.00;0.21;0.02;0.21;0.03;0.03;0.02;0.06;0.19;0.57;0.00;0.02;0.00;0.02;0.00;0.11;0.96;0.03;0.00;0.00;0.02;0.00;0.02;0.03;0.16;0.00;1.07;0.00;0.02;0.13;0.00;0.00;0.03;0.00;1.41;0.00;0.00;0.05;GPRC_SWE;Country GPR: Percent of articles (Sweden)
01.01.1905;;;;64.62;59.82;69.72;;;2.33;6649;69.37;;86.64;;51.78;;0.62;0.03;0.48;0.00;0.03;0.80;0.63;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.03;0.03;0.06;0.08;0.03;0.44;0.02;0.65;0.08;0.06;0.05;0.12;0.57;1.01;0.00;0.05;0.02;0.18;0.02;0.17;1.07;0.05;0.08;0.00;0.06;0.03;0.02;0.08;0.32;0.00;1.58;0.00;0.05;0.09;0.02;0.09;0.02;0.00;2.09;0.03;0.03;0.08;GPRC_THA;Country GPR: Percent of articles (Thailand)
01.02.1905;;;;59.16;50.18;65.77;;;2.13;5998;63.20;;86.62;;38.99;;0.30;0.15;0.50;0.00;0.00;0.72;0.58;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0.02;0.02;0.05;0.02;0.03;0.03;0.22;0.07;0.63;0.03;0.00;0.10;0.05;0.45;0.78;0.00;0.02;0.00;0.12;0.00;0.18;0.58;0.07;0.15;0.00;0.03;0.05;0.03;0.10;0.43;0.02;1.15;0.00;0.08;0.05;0.00;0.10;0.00;0.00;2.00;0.08;0.00;0.02;GPRC_TUN;Country GPR: Percent of articles (Tunisia)
01.03.1905;;;;67.75;67.73;71.12;;;2.44;6587;75.50;;94.48;;56.22;;0.61;0.11;0.59;0.00;0.02;0.76;0.68;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.02;0.02;0.02;0.02;0.00;0.03;0.32;0.09;0.35;0.06;0.02;0.14;0.05;0.61;0.90;0.00;0.02;0.00;0.17;0.00;0.21;1.26;0.06;0.03;0.00;0.05;0.06;0.03;0.08;0.29;0.00;1.52;0.00;0.09;0.11;0.00;0.11;0.00;0.00;2.28;0.21;0.03;0.00;GPRC_TUR;Country GPR: Percent of articles (Turkey)
01.04.1905;;;;41.51;40.24;41.18;;;1.50;6946;48.15;;78.30;;41.62;;0.42;0.03;0.32;0.00;0.00;0.48;0.33;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.03;0.04;0.00;0.03;0.04;0.03;0.24;0.00;0.36;0.00;0.04;0.14;0.03;0.43;0.35;0.00;0.03;0.03;0.12;0.01;0.16;0.49;0.04;0.01;0.00;0.00;0.00;0.04;0.12;0.17;0.01;0.69;0.00;0.00;0.01;0.00;0.07;0.04;0.00;1.32;0.03;0.07;0.00;GPRC_TWN;Country GPR: Percent of articles (Taiwan)
01.05.1905;;;;54.15;54.60;51.63;;;1.95;6399;57.67;;85.97;;48.73;;0.45;0.11;0.48;0.00;0.00;0.69;0.34;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.00;0.00;0.02;0.06;0.00;0.02;0.47;0.00;0.31;0.02;0.08;0.09;0.03;0.61;0.63;0.00;0.02;0.00;0.13;0.03;0.08;0.77;0.19;0.00;0.00;0.06;0.05;0.03;0.14;0.08;0.00;0.92;0.00;0.06;0.05;0.00;0.06;0.08;0.00;1.56;0.06;0.23;0.05;GPRC_UKR;Country GPR: Percent of articles (Ukraine)
01.06.1905;;;;69.75;69.30;70.47;;;2.52;6438;66.05;;97.64;;59.54;;0.54;0.09;0.70;0.00;0.00;0.96;0.51;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.02;0.03;0.00;0.05;0.02;0.03;0.36;0.02;0.79;0.14;0.06;0.17;0.00;0.89;1.01;0.00;0.06;0.03;0.19;0.00;0.11;1.30;0.16;0.02;0.00;0.03;0.23;0.02;0.19;0.17;0.00;1.55;0.00;0.23;0.05;0.03;0.06;0.02;0.00;2.30;0.08;0.02;0.00;GPRC_USA;Country GPR: Percent of articles (United States)
01.07.1905;;;;60.98;61.90;59.70;;;2.20;6773;57.67;;85.51;;44.60;;0.53;0.07;0.62;0.00;0.01;0.84;0.41;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.03;0.01;0.01;0.06;0.04;0.00;0.19;0.03;0.50;0.04;0.01;0.18;0.03;0.46;0.55;0.00;0.06;0.00;0.04;0.01;0.28;0.75;0.09;0.03;0.00;0.03;0.24;0.00;0.09;0.16;0.00;1.18;0.00;0.24;0.03;0.01;0.18;0.00;0.00;1.95;0.07;0.00;0.03;GPRC_VEN;Country GPR: Percent of articles (Venezuela)
01.08.1905;;;;53.23;50.37;54.54;;;1.92;6510;56.91;;98.25;;40.91;;0.26;0.08;0.68;0.00;0.00;0.86;0.20;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.05;0.02;0.00;0.05;0.00;0.03;0.37;0.02;0.25;0.00;0.06;0.11;0.00;0.43;0.41;0.00;0.00;0.02;0.14;0.02;0.17;0.84;0.11;0.02;0.00;0.03;0.00;0.00;0.03;0.05;0.00;0.97;0.00;0.00;0.09;0.00;0.00;0.00;0.00;1.77;0.05;0.00;0.05;GPRC_VNM;Country GPR: Percent of articles (Vietnam)
01.09.1905;;;;49.39;59.86;40.01;;;1.78;6286;51.59;;84.77;;32.55;;0.49;0.16;0.52;0.00;0.00;0.57;0.25;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.02;0.00;0.03;0.00;0.03;0.29;0.03;0.51;0.00;0.05;0.14;0.10;0.46;0.56;0.02;0.06;0.00;0.11;0.00;0.14;0.67;0.08;0.02;0.00;0.03;0.19;0.02;0.08;0.11;0.00;0.84;0.00;0.19;0.06;0.00;0.10;0.05;0.00;1.69;0.05;0.02;0.06;GPRC_ZAF;Country GPR: Percent of articles (South Africa)
01.10.1905;;;;41.12;39.48;41.10;;;1.48;7079;47.04;;72.06;;33.04;;0.45;0.07;0.21;0.00;0.00;0.51;0.32;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.01;0.03;0.00;0.04;0.04;0.03;0.17;0.01;0.37;0.06;0.00;0.14;0.10;0.34;0.47;0.00;0.04;0.00;0.16;0.00;0.18;0.31;0.06;0.03;0.00;0.04;0.04;0.00;0.13;0.07;0.00;0.66;0.00;0.08;0.04;0.00;0.06;0.00;0.00;1.40;0.06;0.00;0.00;GPRHC_ARG;Country GPR Historical: Percent of articles (Argentina)
01.11.1905;;;;41.32;42.16;42.55;;;1.49;6374;40.48;;81.88;;28.03;;0.35;0.08;0.38;0.00;0.00;0.60;0.27;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.05;0.00;0.03;0.05;0.02;0.02;0.14;0.02;0.17;0.08;0.02;0.00;0.17;0.19;0.39;0.00;0.03;0.00;0.08;0.00;0.06;0.30;0.03;0.00;0.00;0.03;0.05;0.03;0.05;0.28;0.00;0.60;0.00;0.00;0.08;0.00;0.16;0.00;0.00;1.32;0.00;0.02;0.00;GPRHC_AUS;Country GPR Historical: Percent of articles (Australia)
01.12.1905;;;;45.71;45.11;43.56;;;1.65;6792;49.02;;73.95;;39.69;;0.47;0.04;0.29;0.00;0.06;0.63;0.22;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.01;0.01;0.03;0.01;0.10;0.01;0.27;0.03;0.00;0.09;0.12;0.29;0.34;0.00;0.01;0.00;0.06;0.00;0.09;0.10;0.04;0.03;0.00;0.01;0.00;0.00;0.06;0.28;0.00;0.68;0.00;0.00;0.07;0.00;0.07;0.00;0.00;1.50;0.09;0.00;0.01;GPRHC_BEL;Country GPR Historical: Percent of articles (Belgium)
01.01.1906;;;;36.64;39.47;31.87;;;1.32;6809;44.03;;69.73;;40.07;;0.41;0.12;0.23;0.00;0.01;0.38;0.23;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.00;0.07;0.00;0.01;0.00;0.00;0.12;0.00;0.34;0.01;0.01;0.13;0.06;0.32;0.29;0.00;0.00;0.00;0.13;0.00;0.16;0.16;0.00;0.10;0.00;0.07;0.01;0.00;0.09;0.06;0.03;0.38;0.00;0.03;0.04;0.01;0.01;0.00;0.00;1.31;0.09;0.00;0.01;GPRHC_BRA;Country GPR Historical: Percent of articles (Brazil)
01.02.1906;;;;38.85;48.54;31.48;;;1.40;6422;43.10;;65.99;;39.45;;0.58;0.12;0.23;0.00;0.00;0.53;0.11;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.00;0.02;0.00;0.06;0.00;0.02;0.28;0.00;0.58;0.03;0.02;0.19;0.00;0.42;0.37;0.00;0.03;0.00;0.05;0.00;0.08;0.25;0.03;0.03;0.00;0.02;0.00;0.02;0.17;0.02;0.02;0.34;0.00;0.02;0.02;0.02;0.05;0.00;0.00;1.34;0.06;0.00;0.00;GPRHC_CAN;Country GPR Historical: Percent of articles (Canada)
01.03.1906;;;;33.21;31.83;32.60;;;1.20;7261;38.71;;63.45;;32.21;;0.30;0.03;0.23;0.00;0.03;0.48;0.15;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0.01;0.03;0.01;0.10;0.03;0.00;0.22;0.00;0.25;0.01;0.00;0.15;0.00;0.32;0.33;0.00;0.01;0.00;0.08;0.00;0.07;0.19;0.00;0.03;0.00;0.03;0.01;0.00;0.17;0.03;0.00;0.23;0.00;0.01;0.01;0.00;0.00;0.01;0.00;1.12;0.03;0.00;0.06;GPRHC_CHE;Country GPR Historical: Percent of articles (Switzerland)
01.04.1906;;;;31.30;29.94;31.18;;;1.13;6642;36.46;;65.70;;22.01;;0.21;0.06;0.29;0.00;0.00;0.38;0.26;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.02;0.05;0.02;0.05;0.00;0.00;0.12;0.00;0.27;0.02;0.02;0.12;0.00;0.45;0.26;0.00;0.05;0.00;0.11;0.00;0.12;0.12;0.00;0.09;0.00;0.05;0.02;0.00;0.02;0.00;0.02;0.23;0.00;0.02;0.02;0.00;0.02;0.02;0.00;0.93;0.00;0.00;0.02;GPRHC_CHL;Country GPR Historical: Percent of articles (Chile)
01.05.1906;;;;40.37;46.63;34.38;;;1.46;6455;41.76;;64.32;;22.64;;0.59;0.02;0.26;0.00;0.02;0.43;0.23;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.03;0.02;0.03;0.05;0.03;0.02;0.12;0.00;0.25;0.02;0.15;0.05;0.00;0.34;0.54;0.00;0.05;0.00;0.12;0.02;0.25;0.11;0.03;0.09;0.00;0.00;0.00;0.02;0.05;0.09;0.00;0.51;0.00;0.00;0.05;0.00;0.31;0.00;0.00;1.24;0.03;0.00;0.03;GPRHC_CHN;Country GPR Historical: Percent of articles (China)
01.06.1906;;;;42.09;33.35;47.50;;;1.52;6125;40.71;;65.99;;33.41;;0.44;0.02;0.20;0.00;0.00;0.62;0.24;0.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.03;0.02;0.03;0.08;0.00;0.03;0.03;0.00;0.26;0.00;0.07;0.16;0.08;0.18;0.59;0.00;0.00;0.00;0.07;0.02;0.08;0.15;0.07;0.07;0.00;0.03;0.02;0.02;0.02;0.16;0.00;0.51;0.00;0.00;0.05;0.02;0.08;0.00;0.00;1.44;0.00;0.00;0.03;GPRHC_COL;Country GPR Historical: Percent of articles (Colombia)
